ENSMUSG00000000149|ENSMUSG00000000149.11|ENSMUSP00000000153|ENSMUSP00000000153.5,0.37978469687963595
ENSMUSG00000022283|ENSMUSG00000022283.16|ENSMUSP00000001809|ENSMUSP00000001809.9,0.27296848905128673
ENSMUSG00000021070|ENSMUSG00000021070.7|ENSMUSP00000001652|ENSMUSP00000001652.6,0.3644431020757322
ENSMUSG00000001773|ENSMUSG00000001773.15|ENSMUSP00000001824|ENSMUSP00000001824.6,0.285263153271248
ENSMUSG00000117679|ENSMUSG00000117679.2|ENSMUSP00000001415|ENSMUSP00000001415.8,0.28027221418620996
ENSMUSG00000023186|ENSMUSG00000023186.15|ENSMUSP00000001544|ENSMUSP00000001544.6,0.27856768217629047
ENSMUSG00000001053|ENSMUSG00000001053.16|ENSMUSP00000001080|ENSMUSP00000001080.10,0.2871710153238875
ENSMUSG00000001420|ENSMUSG00000001420.14|ENSMUSP00000001456|ENSMUSP00000001456.5,0.2722922696025777
ENSMUSG00000001750|ENSMUSG00000001750.17|ENSMUSP00000001801|ENSMUSP00000001801.5,0.30661223363700957
ENSMUSG00000043943|ENSMUSG00000043943.15|ENSMUSP00000001826|ENSMUSP00000001826.9,0.2836047794172439
ENSMUSG00000001418|ENSMUSG00000001418.14|ENSMUSP00000001454|ENSMUSP00000001454.8,0.2754005846658159
ENSMUSG00000022219|ENSMUSG00000022219.11|ENSMUSP00000001497|ENSMUSP00000001497.8,0.2898588261020973
ENSMUSG00000001558|ENSMUSG00000001558.6|ENSMUSP00000001599|ENSMUSP00000001599.4,0.2931118578170699
ENSMUSG00000001627|ENSMUSG00000001627.13|ENSMUSP00000001672|ENSMUSP00000001672.6,0.27238348873569107
ENSMUSG00000001285|ENSMUSG00000001285.13|ENSMUSP00000001331|ENSMUSP00000001331.7,0.26929742219580677
ENSMUSG00000001588|ENSMUSG00000001588.13|ENSMUSP00000001631|ENSMUSP00000001631.7,0.26936072788596943
ENSMUSG00000001774|ENSMUSG00000001774.9|ENSMUSP00000001825|ENSMUSP00000001825.8,0.30087000047447693
ENSMUSG00000001497|ENSMUSG00000001497.19|ENSMUSP00000001538|ENSMUSP00000001538.10,0.297574195588322
ENSMUSG00000001100|ENSMUSG00000001100.11|ENSMUSP00000001127|ENSMUSP00000001127.5,0.26276264300768676
ENSMUSG00000001665|ENSMUSG00000001665.12|ENSMUSP00000001715|ENSMUSP00000001715.4,0.34012912621007896
ENSMUSG00000001127|ENSMUSG00000001127.13|ENSMUSP00000001155|ENSMUSP00000001155.5,0.28853156572011335
ENSMUSG00000001089|ENSMUSG00000001089.15|ENSMUSP00000001116|ENSMUSP00000001116.5,0.2653390745870142
ENSMUSG00000001305|ENSMUSG00000001305.6|ENSMUSP00000001339|ENSMUSP00000001339.6,0.29978493473614615
ENSMUSG00000001380|ENSMUSG00000001380.8|ENSMUSP00000001416|ENSMUSP00000001416.7,0.2856678685938869
ENSMUSG00000036139|ENSMUSG00000036139.7|ENSMUSP00000001706|ENSMUSP00000001706.7,0.3447893884963076
ENSMUSG00000001419|ENSMUSG00000001419.18|ENSMUSP00000001455|ENSMUSP00000001455.7,0.280448094874064
ENSMUSG00000001542|ENSMUSG00000001542.8|ENSMUSP00000001583|ENSMUSP00000001583.7,0.2665004568403589
ENSMUSG00000020241|ENSMUSG00000020241.14|ENSMUSP00000001181|ENSMUSP00000001181.7,0.2913634902550532
ENSMUSG00000029130|ENSMUSG00000029130.13|ENSMUSP00000001247|ENSMUSP00000001247.6,0.2739388809346293
ENSMUSG00000079610|ENSMUSG00000079610.10|ENSMUSP00000001172|ENSMUSP00000001172.6,0.31049615058295665
ENSMUSG00000001520|ENSMUSG00000001520.13|ENSMUSP00000001561|ENSMUSP00000001561.6,0.30252523806190357
ENSMUSG00000001247|ENSMUSG00000001247.17|ENSMUSP00000001279|ENSMUSP00000001279.8,0.26679898125824675
ENSMUSG00000001823|ENSMUSG00000001823.6|ENSMUSP00000001878|ENSMUSP00000001878.5,0.28899177336440574
ENSMUSG00000001829|ENSMUSG00000001829.18|ENSMUSP00000001884|ENSMUSP00000001884.8,0.28659905161358595
ENSMUSG00000001783|ENSMUSG00000001783.4|ENSMUSP00000001834|ENSMUSP00000001834.4,0.286228774723615
ENSMUSG00000001155|ENSMUSG00000001155.14|ENSMUSP00000001183|ENSMUSP00000001183.8,0.29362001196701976
ENSMUSG00000022484|ENSMUSG00000022484.8|ENSMUSP00000001699|ENSMUSP00000001699.8,0.2851688239054052
ENSMUSG00000001281|ENSMUSG00000001281.11|ENSMUSP00000001327|ENSMUSP00000001327.4,0.2696620180296759
ENSMUSG00000001376|ENSMUSG00000001376.18|ENSMUSP00000001412|ENSMUSP00000001412.9,0.2756588122441707
ENSMUSG00000059714|ENSMUSG00000059714.14|ENSMUSP00000001569|ENSMUSP00000001569.9,0.30807363095056095
ENSMUSG00000001655|ENSMUSG00000001655.7|ENSMUSP00000001700|ENSMUSP00000001700.7,0.32895978851202085
ENSMUSG00000001767|ENSMUSG00000001767.6|ENSMUSP00000001818|ENSMUSP00000001818.5,0.3021321858258632
ENSMUSG00000001248|ENSMUSG00000001248.16|ENSMUSP00000001280|ENSMUSP00000001280.8,0.281314146019323
ENSMUSG00000052783|ENSMUSG00000052783.17|ENSMUSP00000001112|ENSMUSP00000001112.8,0.29742664318267953
ENSMUSG00000001785|ENSMUSG00000001785.14|ENSMUSP00000001836|ENSMUSP00000001836.3,0.2691524433064886
ENSMUSG00000001403|ENSMUSG00000001403.14|ENSMUSP00000001439|ENSMUSP00000001439.7,0.3415442406559558
ENSMUSG00000001416|ENSMUSG00000001416.14|ENSMUSP00000001452|ENSMUSP00000001452.8,0.28116679559551666
ENSMUSG00000020651|ENSMUSG00000020651.9|ENSMUSP00000001253|ENSMUSP00000001253.8,0.2593321507397926
ENSMUSG00000001065|ENSMUSG00000001065.16|ENSMUSP00000001092|ENSMUSP00000001092.9,0.28508700013256594
ENSMUSG00000020196|ENSMUSG00000020196.11|ENSMUSP00000001712|ENSMUSP00000001712.7,0.27835496118373065
ENSMUSG00000001366|ENSMUSG00000001366.15|ENSMUSP00000001402|ENSMUSP00000001402.8,0.2873374954123847
ENSMUSG00000029994|ENSMUSG00000029994.18|ENSMUSP00000001187|ENSMUSP00000001187.9,0.2968765094503219
ENSMUSG00000001630|ENSMUSG00000001630.14|ENSMUSP00000001675|ENSMUSP00000001675.8,0.29018346325933253
ENSMUSG00000022436|ENSMUSG00000022436.17|ENSMUSP00000001226|ENSMUSP00000001226.4,0.28681732443175834
ENSMUSG00000001270|ENSMUSG00000001270.10|ENSMUSP00000001304|ENSMUSP00000001304.8,0.3527824989504722
ENSMUSG00000003808|ENSMUSG00000003808.19|ENSMUSP00000003906|ENSMUSP00000003906.7,0.30817581560006974
ENSMUSG00000002014|ENSMUSG00000002014.13|ENSMUSP00000002090|ENSMUSP00000002090.3,0.29639361694382493
ENSMUSG00000002847|ENSMUSG00000002847.8|ENSMUSP00000002926|ENSMUSP00000002926.7,0.2713384598780939
ENSMUSG00000002808|ENSMUSG00000002808.8|ENSMUSP00000002885|ENSMUSP00000002885.7,0.33213572526517804
ENSMUSG00000002731|ENSMUSG00000002731.7|ENSMUSP00000002808|ENSMUSP00000002808.7,0.2744252911804816
ENSMUSG00000002329|ENSMUSG00000002329.8|ENSMUSP00000002400|ENSMUSP00000002400.7,0.307440716033477
ENSMUSG00000002083|ENSMUSG00000002083.14|ENSMUSP00000002152|ENSMUSP00000002152.7,0.2951679722549898
ENSMUSG00000002771|ENSMUSG00000002771.13|ENSMUSP00000002848|ENSMUSP00000002848.8,0.29256942707562034
ENSMUSG00000002635|ENSMUSG00000002635.12|ENSMUSP00000002710|ENSMUSP00000002710.4,0.273611383029391
ENSMUSG00000020734|ENSMUSG00000020734.14|ENSMUSP00000003351|ENSMUSP00000003351.7,0.2852095343283789
ENSMUSG00000003731|ENSMUSG00000003731.14|ENSMUSP00000003828|ENSMUSP00000003828.5,0.2736746218772392
ENSMUSG00000002190|ENSMUSG00000002190.14|ENSMUSP00000002259|ENSMUSP00000002259.7,0.2988016433153457
ENSMUSG00000001999|ENSMUSG00000001999.16|ENSMUSP00000002064|ENSMUSP00000002064.9,0.28062562326900053
ENSMUSG00000002658|ENSMUSG00000002658.10|ENSMUSP00000002733|ENSMUSP00000002733.7,0.3211556685775261
ENSMUSG00000002032|ENSMUSG00000002032.18|ENSMUSP00000002100|ENSMUSP00000002100.8,0.26886252715979253
ENSMUSG00000002379|ENSMUSG00000002379.8|ENSMUSP00000002452|ENSMUSP00000002452.7,0.3275733297025724
ENSMUSG00000003752|ENSMUSG00000003752.10|ENSMUSP00000003850|ENSMUSP00000003850.8,0.27532797580058654
ENSMUSG00000002413|ENSMUSG00000002413.16|ENSMUSP00000002487|ENSMUSP00000002487.9,0.265160152245706
ENSMUSG00000032177|ENSMUSG00000032177.19|ENSMUSP00000003395|ENSMUSP00000003395.10,0.30149894088157586
ENSMUSG00000002980|ENSMUSG00000002980.15|ENSMUSP00000003061|ENSMUSP00000003061.8,0.2773100154047135
ENSMUSG00000002059|ENSMUSG00000002059.19|ENSMUSP00000002128|ENSMUSP00000002128.8,0.31719487746823677
ENSMUSG00000003051|ENSMUSG00000003051.14|ENSMUSP00000003135|ENSMUSP00000003135.8,0.3170840819583233
ENSMUSG00000002845|ENSMUSG00000002845.15|ENSMUSP00000002924|ENSMUSP00000002924.9,0.2573133446688941
ENSMUSG00000031849|ENSMUSG00000031849.10|ENSMUSP00000003659|ENSMUSP00000003659.8,0.3085234219213778
ENSMUSG00000002326|ENSMUSG00000002326.7|ENSMUSP00000002397|ENSMUSP00000002397.6,0.2893743339946882
ENSMUSG00000030399|ENSMUSG00000030399.3|ENSMUSP00000003643|ENSMUSP00000003643.3,0.41475794029918195
ENSMUSG00000002428|ENSMUSG00000002428.13|ENSMUSP00000002502|ENSMUSP00000002502.6,0.2851807772498601
ENSMUSG00000031378|ENSMUSG00000031378.15|ENSMUSP00000002084|ENSMUSP00000002084.8,0.28790237191406515
ENSMUSG00000003581|ENSMUSG00000003581.15|ENSMUSP00000003677|ENSMUSP00000003677.5,0.27433668927164073
ENSMUSG00000022842|ENSMUSG00000022842.19|ENSMUSP00000003898|ENSMUSP00000003898.6,0.2867677479308931
ENSMUSG00000003206|ENSMUSG00000003206.8|ENSMUSP00000003274|ENSMUSP00000003274.7,0.3073797345548001
ENSMUSG00000002396|ENSMUSG00000002396.9|ENSMUSP00000002469|ENSMUSP00000002469.9,0.29490318085591555
ENSMUSG00000003154|ENSMUSG00000003154.17|ENSMUSP00000003238|ENSMUSP00000003238.8,0.31291978116665004
ENSMUSG00000003234|ENSMUSG00000003234.17|ENSMUSP00000003319|ENSMUSP00000003319.6,0.268450956979289
ENSMUSG00000003228|ENSMUSG00000003228.10|ENSMUSP00000003313|ENSMUSP00000003313.9,0.2902721901515814
ENSMUSG00000002297|ENSMUSG00000002297.17|ENSMUSP00000002368|ENSMUSP00000002368.10,0.278518182422466
ENSMUSG00000002661|ENSMUSG00000002661.15|ENSMUSP00000002737|ENSMUSP00000002737.7,0.28715474711385
ENSMUSG00000002459|ENSMUSG00000002459.18|ENSMUSP00000002533|ENSMUSP00000002533.9,0.3010947259144895
ENSMUSG00000002103|ENSMUSG00000002103.17|ENSMUSP00000002172|ENSMUSP00000002172.8,0.2895540144477289
ENSMUSG00000003346|ENSMUSG00000003346.15|ENSMUSP00000003436|ENSMUSP00000003436.6,0.34814915005221336
ENSMUSG00000002320|ENSMUSG00000002320.16|ENSMUSP00000002391|ENSMUSP00000002391.9,0.2833444383800592
ENSMUSG00000002129|ENSMUSG00000002129.12|ENSMUSP00000002198|ENSMUSP00000002198.4,0.29853536094105176
ENSMUSG00000002833|ENSMUSG00000002833.12|ENSMUSP00000002911|ENSMUSP00000002911.10,0.2786484588812144
ENSMUSG00000002846|ENSMUSG00000002846.10|ENSMUSP00000002925|ENSMUSP00000002925.6,0.2729669561694749
ENSMUSG00000003444|ENSMUSG00000003444.9|ENSMUSP00000003536|ENSMUSP00000003536.9,0.3164417505749223
ENSMUSG00000003200|ENSMUSG00000003200.11|ENSMUSP00000003268|ENSMUSP00000003268.10,0.3420041541690248
ENSMUSG00000042599|ENSMUSG00000042599.9|ENSMUSP00000002305|ENSMUSP00000002305.9,0.27442488895944295
ENSMUSG00000002043|ENSMUSG00000002043.18|ENSMUSP00000002112|ENSMUSP00000002112.9,0.3931270910387865
ENSMUSG00000002210|ENSMUSG00000002210.12|ENSMUSP00000002280|ENSMUSP00000002280.5,0.30616513753686075
ENSMUSG00000003623|ENSMUSG00000003623.5|ENSMUSP00000003720|ENSMUSP00000003720.5,0.28385346237651643
ENSMUSG00000002741|ENSMUSG00000002741.10|ENSMUSP00000002818|ENSMUSP00000002818.9,0.29383295642573876
ENSMUSG00000002064|ENSMUSG00000002064.11|ENSMUSP00000002133|ENSMUSP00000002133.10,0.28955510877600005
ENSMUSG00000002504|ENSMUSG00000002504.16|ENSMUSP00000002572|ENSMUSP00000002572.5,0.30108559688567826
ENSMUSG00000002664|ENSMUSG00000002664.3|ENSMUSP00000002740|ENSMUSP00000002740.3,0.3179438976786383
ENSMUSG00000002580|ENSMUSG00000002580.8|ENSMUSP00000002655|ENSMUSP00000002655.8,0.344039529467379
ENSMUSG00000002341|ENSMUSG00000002341.9|ENSMUSP00000002412|ENSMUSP00000002412.9,0.26524447774632404
ENSMUSG00000002257|ENSMUSG00000002257.9|ENSMUSP00000002327|ENSMUSP00000002327.6,0.341309081908134
ENSMUSG00000024045|ENSMUSG00000024045.7|ENSMUSP00000002699|ENSMUSP00000002699.6,0.2792769005622503
ENSMUSG00000001983|ENSMUSG00000001983.8|ENSMUSP00000002048|ENSMUSP00000002048.8,0.28800957780945036
ENSMUSG00000025025|ENSMUSG00000025025.15|ENSMUSP00000003870|ENSMUSP00000003870.8,0.2911989646827259
ENSMUSG00000003273|ENSMUSG00000003273.15|ENSMUSP00000003360|ENSMUSP00000003360.8,0.28522873484346023
ENSMUSG00000002900|ENSMUSG00000002900.18|ENSMUSP00000002979|ENSMUSP00000002979.10,0.2782198285278989
ENSMUSG00000001943|ENSMUSG00000001943.9|ENSMUSP00000002008|ENSMUSP00000002008.6,0.27764551283685895
ENSMUSG00000002489|ENSMUSG00000002489.17|ENSMUSP00000002588|ENSMUSP00000002588.4,0.2760799207622281
ENSMUSG00000003299|ENSMUSG00000003299.11|ENSMUSP00000003386|ENSMUSP00000003386.6,0.27296648439850074
ENSMUSG00000003662|ENSMUSG00000003662.11|ENSMUSP00000003759|ENSMUSP00000003759.5,0.28908381811352
ENSMUSG00000002107|ENSMUSG00000002107.20|ENSMUSP00000002176|ENSMUSP00000002176.6,0.2816922884963586
ENSMUSG00000046223|ENSMUSG00000046223.11|ENSMUSP00000002284|ENSMUSP00000002284.10,0.3007257561313849
ENSMUSG00000002885|ENSMUSG00000002885.15|ENSMUSP00000002964|ENSMUSP00000002964.8,0.2957501586748552
ENSMUSG00000002748|ENSMUSG00000002748.8|ENSMUSP00000002825|ENSMUSP00000002825.6,0.2740318153155009
ENSMUSG00000003233|ENSMUSG00000003233.13|ENSMUSP00000003318|ENSMUSP00000003318.6,0.2828665539759681
ENSMUSG00000002588|ENSMUSG00000002588.14|ENSMUSP00000002663|ENSMUSP00000002663.6,0.26788147267441786
ENSMUSG00000003680|ENSMUSG00000003680.17|ENSMUSP00000003777|ENSMUSP00000003777.5,0.25166890957574173
ENSMUSG00000061126|ENSMUSG00000061126.6|ENSMUSP00000003413|ENSMUSP00000003413.6,0.3018598185642149
ENSMUSG00000002524|ENSMUSG00000002524.18|ENSMUSP00000002599|ENSMUSP00000002599.10,0.2882517804796675
ENSMUSG00000024002|ENSMUSG00000024002.19|ENSMUSP00000003726|ENSMUSP00000003726.9,0.28742749062772127
ENSMUSG00000078622|ENSMUSG00000078622.9|ENSMUSP00000002043|ENSMUSP00000002043.4,0.3106274223734973
ENSMUSG00000002949|ENSMUSG00000002949.16|ENSMUSP00000003029|ENSMUSP00000003029.8,0.28618193678648146
ENSMUSG00000002240|ENSMUSG00000002240.13|ENSMUSP00000002310|ENSMUSP00000002310.7,0.28241566115663924
ENSMUSG00000022220|ENSMUSG00000022220.15|ENSMUSP00000002398|ENSMUSP00000002398.8,0.2798004346767506
ENSMUSG00000003812|ENSMUSG00000003812.14|ENSMUSP00000003910|ENSMUSP00000003910.7,0.2815132572758464
ENSMUSG00000002076|ENSMUSG00000002076.13|ENSMUSP00000002145|ENSMUSP00000002145.6,0.2740534330088786
ENSMUSG00000042476|ENSMUSG00000042476.13|ENSMUSP00000003717|ENSMUSP00000003717.9,0.26978084329202306
ENSMUSG00000003421|ENSMUSG00000003421.14|ENSMUSP00000003513|ENSMUSP00000003513.4,0.322832172010889
ENSMUSG00000003778|ENSMUSG00000003778.15|ENSMUSP00000003876|ENSMUSP00000003876.4,0.2625122780761969
ENSMUSG00000002028|ENSMUSG00000002028.14|ENSMUSP00000002095|ENSMUSP00000002095.4,0.2508346404586208
ENSMUSG00000002963|ENSMUSG00000002963.18|ENSMUSP00000003044|ENSMUSP00000003044.8,0.27434802868106156
ENSMUSG00000002803|ENSMUSG00000002803.15|ENSMUSP00000002880|ENSMUSP00000002880.7,0.288252280920888
ENSMUSG00000001988|ENSMUSG00000001988.10|ENSMUSP00000002053|ENSMUSP00000002053.9,0.2616060368925743
ENSMUSG00000022218|ENSMUSG00000022218.17|ENSMUSP00000002389|ENSMUSP00000002389.8,0.2723257382132847
ENSMUSG00000002222|ENSMUSG00000002222.15|ENSMUSP00000002292|ENSMUSP00000002292.9,0.2759245852901898
ENSMUSG00000002372|ENSMUSG00000002372.10|ENSMUSP00000002445|ENSMUSP00000002445.9,0.28190466228090044
ENSMUSG00000002608|ENSMUSG00000002608.9|ENSMUSP00000002683|ENSMUSP00000002683.3,0.31849548851236525
ENSMUSG00000002058|ENSMUSG00000002058.14|ENSMUSP00000002127|ENSMUSP00000002127.8,0.3204606937359036
ENSMUSG00000003644|ENSMUSG00000003644.18|ENSMUSP00000003741|ENSMUSP00000003741.10,0.3023000000344866
ENSMUSG00000001901|ENSMUSG00000001901.16|ENSMUSP00000001965|ENSMUSP00000001965.8,0.2923714173369685
ENSMUSG00000002679|ENSMUSG00000002679.15|ENSMUSP00000002756|ENSMUSP00000002756.8,0.32488345719429407
ENSMUSG00000020622|ENSMUSG00000020622.18|ENSMUSP00000002456|ENSMUSP00000002456.9,0.2630486215769349
ENSMUSG00000002006|ENSMUSG00000002006.13|ENSMUSP00000002080|ENSMUSP00000002080.6,0.2961753309176128
ENSMUSG00000002280|ENSMUSG00000002280.12|ENSMUSP00000002350|ENSMUSP00000002350.5,0.280335227445615
ENSMUSG00000003033|ENSMUSG00000003033.16|ENSMUSP00000003117|ENSMUSP00000003117.9,0.3320932856410112
ENSMUSG00000002732|ENSMUSG00000002732.15|ENSMUSP00000002809|ENSMUSP00000002809.8,0.3169255377044474
ENSMUSG00000002455|ENSMUSG00000002455.15|ENSMUSP00000002529|ENSMUSP00000002529.7,0.28165494156295884
ENSMUSG00000002052|ENSMUSG00000002052.7|ENSMUSP00000002121|ENSMUSP00000002121.5,0.2985048022142959
ENSMUSG00000003418|ENSMUSG00000003418.12|ENSMUSP00000003509|ENSMUSP00000003509.9,0.28852054042626973
ENSMUSG00000003528|ENSMUSG00000003528.16|ENSMUSP00000003622|ENSMUSP00000003622.9,0.2979173146972711
ENSMUSG00000003665|ENSMUSG00000003665.8|ENSMUSP00000003762|ENSMUSP00000003762.7,0.2718281529580816
ENSMUSG00000007209|ENSMUSG00000007209.5|ENSMUSP00000001984|ENSMUSP00000001984.4,0.2845746556686362
ENSMUSG00000003235|ENSMUSG00000003235.14|ENSMUSP00000003320|ENSMUSP00000003320.7,0.269594044422838
ENSMUSG00000003526|ENSMUSG00000003526.13|ENSMUSP00000003620|ENSMUSP00000003620.6,0.2992751196248446
ENSMUSG00000054855|ENSMUSG00000054855.14|ENSMUSP00000003451|ENSMUSP00000003451.5,0.2902412790577372
ENSMUSG00000002565|ENSMUSG00000002565.17|ENSMUSP00000002640|ENSMUSP00000002640.6,0.282185088230007
ENSMUSG00000001948|ENSMUSG00000001948.11|ENSMUSP00000002013|ENSMUSP00000002013.10,0.31987157346971634
ENSMUSG00000057897|ENSMUSG00000057897.16|ENSMUSP00000002817|ENSMUSP00000002817.6,0.32064784630959325
ENSMUSG00000031385|ENSMUSG00000031385.15|ENSMUSP00000002079|ENSMUSP00000002079.7,0.2752833490190061
ENSMUSG00000002020|ENSMUSG00000002020.16|ENSMUSP00000002073|ENSMUSP00000002073.7,0.2778327553161782
ENSMUSG00000003541|ENSMUSG00000003541.7|ENSMUSP00000003635|ENSMUSP00000003635.7,0.2996137503789185
ENSMUSG00000001942|ENSMUSG00000001942.9|ENSMUSP00000002007|ENSMUSP00000002007.5,0.290470345034512
ENSMUSG00000002948|ENSMUSG00000002948.20|ENSMUSP00000003027|ENSMUSP00000003027.8,0.30058532622488626
ENSMUSG00000024206|ENSMUSG00000024206.16|ENSMUSP00000002444|ENSMUSP00000002444.8,0.3111920665375147
ENSMUSG00000020681|ENSMUSG00000020681.15|ENSMUSP00000001964|ENSMUSP00000001964.8,0.3116971737989578
ENSMUSG00000003410|ENSMUSG00000003410.9|ENSMUSP00000003501|ENSMUSP00000003501.8,0.33509122385096995
ENSMUSG00000020437|ENSMUSG00000020437.13|ENSMUSP00000003459|ENSMUSP00000003459.4,0.296768801690963
ENSMUSG00000001946|ENSMUSG00000001946.15|ENSMUSP00000002011|ENSMUSP00000002011.8,0.26475006375982146
ENSMUSG00000025519|ENSMUSG00000025519.6|ENSMUSP00000002025|ENSMUSP00000002025.4,0.2692015077471262
ENSMUSG00000002957|ENSMUSG00000002957.12|ENSMUSP00000003038|ENSMUSP00000003038.9,0.27479937423439516
ENSMUSG00000001924|ENSMUSG00000001924.16|ENSMUSP00000001989|ENSMUSP00000001989.9,0.28302546168940224
ENSMUSG00000091803|ENSMUSG00000091803.8|ENSMUSP00000002757|ENSMUSP00000002757.4,0.33117511320053744
ENSMUSG00000031799|ENSMUSG00000031799.11|ENSMUSP00000003575|ENSMUSP00000003575.10,0.3378255992684049
ENSMUSG00000002015|ENSMUSG00000002015.6|ENSMUSP00000002091|ENSMUSP00000002091.6,0.2997298678560716
ENSMUSG00000074336|ENSMUSG00000074336.6|ENSMUSP00000003071|ENSMUSP00000003071.9,0.331426949560989
ENSMUSG00000002767|ENSMUSG00000002767.14|ENSMUSP00000002844|ENSMUSP00000002844.8,0.273546475664691
ENSMUSG00000003604|ENSMUSG00000003604.15|ENSMUSP00000003705|ENSMUSP00000003705.6,0.2657994941430854
ENSMUSG00000003452|ENSMUSG00000003452.16|ENSMUSP00000003544|ENSMUSP00000003544.8,0.27020359251437015
ENSMUSG00000002250|ENSMUSG00000002250.17|ENSMUSP00000002320|ENSMUSP00000002320.9,0.37128435529964837
ENSMUSG00000002825|ENSMUSG00000002825.9|ENSMUSP00000002902|ENSMUSP00000002902.7,0.2953375466631703
ENSMUSG00000003545|ENSMUSG00000003545.4|ENSMUSP00000003640|ENSMUSP00000003640.3,0.2678908967598063
ENSMUSG00000007122|ENSMUSG00000007122.12|ENSMUSP00000003554|ENSMUSP00000003554.5,0.3207251633214046
ENSMUSG00000003031|ENSMUSG00000003031.15|ENSMUSP00000003115|ENSMUSP00000003115.7,0.2998979128164138
ENSMUSG00000003037|ENSMUSG00000003037.17|ENSMUSP00000003121|ENSMUSP00000003121.9,0.3422127480749261
ENSMUSG00000003546|ENSMUSG00000003546.11|ENSMUSP00000003642|ENSMUSP00000003642.7,0.3117159564777007
ENSMUSG00000003505|ENSMUSG00000003505.16|ENSMUSP00000003597|ENSMUSP00000003597.8,0.269243624929187
ENSMUSG00000003437|ENSMUSG00000003437.15|ENSMUSP00000003529|ENSMUSP00000003529.9,0.2955058818252619
ENSMUSG00000003746|ENSMUSG00000003746.17|ENSMUSP00000003843|ENSMUSP00000003843.9,0.2703681852142093
ENSMUSG00000002033|ENSMUSG00000002033.15|ENSMUSP00000002101|ENSMUSP00000002101.6,0.2947994156594579
ENSMUSG00000003072|ENSMUSG00000003072.16|ENSMUSP00000003156|ENSMUSP00000003156.9,0.3050268525008407
ENSMUSG00000002475|ENSMUSG00000002475.17|ENSMUSP00000002549|ENSMUSP00000002549.9,0.2790774780880947
ENSMUSG00000002769|ENSMUSG00000002769.10|ENSMUSP00000002846|ENSMUSP00000002846.9,0.3126520063026462
ENSMUSG00000003534|ENSMUSG00000003534.18|ENSMUSP00000003628|ENSMUSP00000003628.7,0.2915445881538166
ENSMUSG00000002031|ENSMUSG00000002031.14|ENSMUSP00000002099|ENSMUSP00000002099.4,0.311672557706573
ENSMUSG00000002477|ENSMUSG00000002477.6|ENSMUSP00000002551|ENSMUSP00000002551.4,0.3083454557467153
ENSMUSG00000032269|ENSMUSG00000032269.9|ENSMUSP00000003826|ENSMUSP00000003826.8,0.3023768762653762
ENSMUSG00000003810|ENSMUSG00000003810.15|ENSMUSP00000003908|ENSMUSP00000003908.6,0.2436607357358626
ENSMUSG00000002997|ENSMUSG00000002997.16|ENSMUSP00000003079|ENSMUSP00000003079.6,0.28338389078293336
ENSMUSG00000020681|ENSMUSG00000020681.15|ENSMUSP00000001963|ENSMUSP00000001963.8,0.3013208588777637
ENSMUSG00000002332|ENSMUSG00000002332.17|ENSMUSP00000002403|ENSMUSP00000002403.9,0.27495233716025586
ENSMUSG00000002108|ENSMUSG00000002108.11|ENSMUSP00000002177|ENSMUSP00000002177.3,0.2998780289542252
ENSMUSG00000003070|ENSMUSG00000003070.7|ENSMUSP00000003154|ENSMUSP00000003154.6,0.3522175555737522
ENSMUSG00000003429|ENSMUSG00000003429.12|ENSMUSP00000003521|ENSMUSP00000003521.9,0.3469948894925493
ENSMUSG00000003354|ENSMUSG00000003354.7|ENSMUSP00000003444|ENSMUSP00000003444.5,0.3194212889212289
ENSMUSG00000003617|ENSMUSG00000003617.17|ENSMUSP00000003714|ENSMUSP00000003714.7,0.2878596582896546
ENSMUSG00000041420|ENSMUSG00000041420.19|ENSMUSP00000002495|ENSMUSP00000002495.11,0.2951402625870265
ENSMUSG00000003316|ENSMUSG00000003316.15|ENSMUSP00000003404|ENSMUSP00000003404.9,0.2808412332070521
ENSMUSG00000021253|ENSMUSG00000021253.8|ENSMUSP00000003687|ENSMUSP00000003687.7,0.3050441290762655
ENSMUSG00000003039|ENSMUSG00000003039.10|ENSMUSP00000003123|ENSMUSP00000003123.9,0.4123233729435502
ENSMUSG00000002728|ENSMUSG00000002728.15|ENSMUSP00000002805|ENSMUSP00000002805.8,0.28485064461558957
ENSMUSG00000003184|ENSMUSG00000003184.16|ENSMUSP00000003284|ENSMUSP00000003284.9,0.30493507040618845
ENSMUSG00000002266|ENSMUSG00000002266.18|ENSMUSP00000002336|ENSMUSP00000002336.9,0.2863101992360166
