ENSMUSG00000000149|ENSMUSG00000000149.11|ENSMUSP00000000153|ENSMUSP00000000153.5,1.4170419480215657
ENSMUSG00000021070|ENSMUSG00000021070.7|ENSMUSP00000001652|ENSMUSP00000001652.6,1.359799822245313
ENSMUSG00000001773|ENSMUSG00000001773.15|ENSMUSP00000001824|ENSMUSP00000001824.6,1.064365830775895
ENSMUSG00000117679|ENSMUSG00000117679.2|ENSMUSP00000001415|ENSMUSP00000001415.8,1.0457437796463267
ENSMUSG00000023186|ENSMUSG00000023186.15|ENSMUSP00000001544|ENSMUSP00000001544.6,1.0393838778924007
ENSMUSG00000001053|ENSMUSG00000001053.16|ENSMUSP00000001080|ENSMUSP00000001080.10,1.0714843918496832
ENSMUSG00000001420|ENSMUSG00000001420.14|ENSMUSP00000001456|ENSMUSP00000001456.5,1.0159692355143477
ENSMUSG00000001750|ENSMUSG00000001750.17|ENSMUSP00000001801|ENSMUSP00000001801.5,1.1440229172212664
ENSMUSG00000043943|ENSMUSG00000043943.15|ENSMUSP00000001826|ENSMUSP00000001826.9,1.0581781530312855
ENSMUSG00000001418|ENSMUSG00000001418.14|ENSMUSP00000001454|ENSMUSP00000001454.8,1.0275668929988748
ENSMUSG00000022219|ENSMUSG00000022219.11|ENSMUSP00000001497|ENSMUSP00000001497.8,1.0815130756075102
ENSMUSG00000001558|ENSMUSG00000001558.6|ENSMUSP00000001599|ENSMUSP00000001599.4,1.0936506957808243
ENSMUSG00000001627|ENSMUSG00000001627.13|ENSMUSP00000001672|ENSMUSP00000001672.6,1.016309589770706
ENSMUSG00000001285|ENSMUSG00000001285.13|ENSMUSP00000001331|ENSMUSP00000001331.7,1.004794945348929
ENSMUSG00000001588|ENSMUSG00000001588.13|ENSMUSP00000001631|ENSMUSP00000001631.7,1.0050311497543385
ENSMUSG00000001774|ENSMUSG00000001774.9|ENSMUSP00000001825|ENSMUSP00000001825.8,1.122597658822267
ENSMUSG00000001497|ENSMUSG00000001497.19|ENSMUSP00000001538|ENSMUSP00000001538.10,1.1103004445991878
ENSMUSG00000001100|ENSMUSG00000001100.11|ENSMUSP00000001127|ENSMUSP00000001127.5,0.9804125615754231
ENSMUSG00000001665|ENSMUSG00000001665.12|ENSMUSP00000001715|ENSMUSP00000001715.4,1.2690802013445956
ENSMUSG00000001127|ENSMUSG00000001127.13|ENSMUSP00000001155|ENSMUSP00000001155.5,1.0765608391096393
ENSMUSG00000001089|ENSMUSG00000001089.15|ENSMUSP00000001116|ENSMUSP00000001116.5,0.9900256704081581
ENSMUSG00000001305|ENSMUSG00000001305.6|ENSMUSP00000001339|ENSMUSP00000001339.6,1.1185490921469672
ENSMUSG00000001380|ENSMUSG00000001380.8|ENSMUSP00000001416|ENSMUSP00000001416.7,1.0658758931715089
ENSMUSG00000036139|ENSMUSG00000036139.7|ENSMUSP00000001706|ENSMUSP00000001706.7,1.2864684405301825
ENSMUSG00000001419|ENSMUSG00000001419.18|ENSMUSP00000001455|ENSMUSP00000001455.7,1.046400020707606
ENSMUSG00000001542|ENSMUSG00000001542.8|ENSMUSP00000001583|ENSMUSP00000001583.7,0.9943589871115576
ENSMUSG00000020241|ENSMUSG00000020241.14|ENSMUSP00000001181|ENSMUSP00000001181.7,1.0871272360514095
ENSMUSG00000029130|ENSMUSG00000029130.13|ENSMUSP00000001247|ENSMUSP00000001247.6,1.0221130252688464
ENSMUSG00000079610|ENSMUSG00000079610.10|ENSMUSP00000001172|ENSMUSP00000001172.6,1.1585144785723538
ENSMUSG00000001520|ENSMUSG00000001520.13|ENSMUSP00000001561|ENSMUSP00000001561.6,1.128773634617495
ENSMUSG00000001247|ENSMUSG00000001247.17|ENSMUSP00000001279|ENSMUSP00000001279.8,0.9954728329987823
ENSMUSG00000001823|ENSMUSG00000001823.6|ENSMUSP00000001878|ENSMUSP00000001878.5,1.078277952890483
ENSMUSG00000001829|ENSMUSG00000001829.18|ENSMUSP00000001884|ENSMUSP00000001884.8,1.0693502969877686
ENSMUSG00000001783|ENSMUSG00000001783.4|ENSMUSP00000001834|ENSMUSP00000001834.4,1.0679687303006922
ENSMUSG00000001155|ENSMUSG00000001155.14|ENSMUSP00000001183|ENSMUSP00000001183.8,1.0955467062110937
ENSMUSG00000022484|ENSMUSG00000022484.8|ENSMUSP00000001699|ENSMUSP00000001699.8,1.0640138717069052
ENSMUSG00000001281|ENSMUSG00000001281.11|ENSMUSP00000001327|ENSMUSP00000001327.4,1.0061553150397333
ENSMUSG00000001376|ENSMUSG00000001376.18|ENSMUSP00000001412|ENSMUSP00000001412.9,1.0285303844551341
ENSMUSG00000059714|ENSMUSG00000059714.14|ENSMUSP00000001569|ENSMUSP00000001569.9,1.1494756416544543
ENSMUSG00000001655|ENSMUSG00000001655.7|ENSMUSP00000001700|ENSMUSP00000001700.7,1.2274054835905432
ENSMUSG00000001767|ENSMUSG00000001767.6|ENSMUSP00000001818|ENSMUSP00000001818.5,1.1273070892015977
ENSMUSG00000001248|ENSMUSG00000001248.16|ENSMUSP00000001280|ENSMUSP00000001280.8,1.0496314063112087
ENSMUSG00000052783|ENSMUSG00000052783.17|ENSMUSP00000001112|ENSMUSP00000001112.8,1.1097499012254108
ENSMUSG00000001785|ENSMUSG00000001785.14|ENSMUSP00000001836|ENSMUSP00000001836.3,1.0042540042066783
ENSMUSG00000001403|ENSMUSG00000001403.14|ENSMUSP00000001439|ENSMUSP00000001439.7,1.2743602364474687
ENSMUSG00000001416|ENSMUSG00000001416.14|ENSMUSP00000001452|ENSMUSP00000001452.8,1.0490816165663555
ENSMUSG00000020651|ENSMUSG00000020651.9|ENSMUSP00000001253|ENSMUSP00000001253.8,0.9676128055928559
ENSMUSG00000001065|ENSMUSG00000001065.16|ENSMUSP00000001092|ENSMUSP00000001092.9,1.063708573153775
ENSMUSG00000020196|ENSMUSG00000020196.11|ENSMUSP00000001712|ENSMUSP00000001712.7,1.0385901793253982
ENSMUSG00000001366|ENSMUSG00000001366.15|ENSMUSP00000001402|ENSMUSP00000001402.8,1.0721055576598126
ENSMUSG00000029994|ENSMUSG00000029994.18|ENSMUSP00000001187|ENSMUSP00000001187.9,1.1076972577614272
ENSMUSG00000001630|ENSMUSG00000001630.14|ENSMUSP00000001675|ENSMUSP00000001675.8,1.0827243526112138
ENSMUSG00000022436|ENSMUSG00000022436.17|ENSMUSP00000001226|ENSMUSP00000001226.4,1.0701647103698926
ENSMUSG00000001270|ENSMUSG00000001270.10|ENSMUSP00000001304|ENSMUSP00000001304.8,1.31629210878691
ENSMUSG00000003808|ENSMUSG00000003808.19|ENSMUSP00000003906|ENSMUSP00000003906.7,1.1498569101362663
ENSMUSG00000002014|ENSMUSG00000002014.13|ENSMUSP00000002090|ENSMUSP00000002090.3,1.1058955028626303
ENSMUSG00000002847|ENSMUSG00000002847.8|ENSMUSP00000002926|ENSMUSP00000002926.7,1.0124104075754394
ENSMUSG00000002808|ENSMUSG00000002808.8|ENSMUSP00000002885|ENSMUSP00000002885.7,1.2392554492170251
ENSMUSG00000002731|ENSMUSG00000002731.7|ENSMUSP00000002808|ENSMUSP00000002808.7,1.0239279054574935
ENSMUSG00000002329|ENSMUSG00000002329.8|ENSMUSP00000002400|ENSMUSP00000002400.7,1.1471141273691068
ENSMUSG00000002083|ENSMUSG00000002083.14|ENSMUSP00000002152|ENSMUSP00000002152.7,1.1013224119726615
ENSMUSG00000002771|ENSMUSG00000002771.13|ENSMUSP00000002848|ENSMUSP00000002848.8,1.091626793499215
ENSMUSG00000002635|ENSMUSG00000002635.12|ENSMUSP00000002710|ENSMUSP00000002710.4,1.0208910743228892
ENSMUSG00000020734|ENSMUSG00000020734.14|ENSMUSP00000003351|ENSMUSP00000003351.7,1.0641657692887505
ENSMUSG00000003731|ENSMUSG00000003731.14|ENSMUSP00000003828|ENSMUSP00000003828.5,1.0211270293281363
ENSMUSG00000002190|ENSMUSG00000002190.14|ENSMUSP00000002259|ENSMUSP00000002259.7,1.1148802629343852
ENSMUSG00000001999|ENSMUSG00000001999.16|ENSMUSP00000002064|ENSMUSP00000002064.9,1.0470624096470642
ENSMUSG00000002658|ENSMUSG00000002658.10|ENSMUSP00000002733|ENSMUSP00000002733.7,1.1982869714297555
ENSMUSG00000002032|ENSMUSG00000002032.18|ENSMUSP00000002100|ENSMUSP00000002100.8,1.0031722772580849
ENSMUSG00000002379|ENSMUSG00000002379.8|ENSMUSP00000002452|ENSMUSP00000002452.7,1.2222323675899915
ENSMUSG00000003752|ENSMUSG00000003752.10|ENSMUSP00000003850|ENSMUSP00000003850.8,1.0272959768490761
ENSMUSG00000002413|ENSMUSG00000002413.16|ENSMUSP00000002487|ENSMUSP00000002487.9,0.9893580804153238
ENSMUSG00000032177|ENSMUSG00000032177.19|ENSMUSP00000003395|ENSMUSP00000003395.10,1.1249443435280742
ENSMUSG00000002980|ENSMUSG00000002980.15|ENSMUSP00000003061|ENSMUSP00000003061.8,1.0346913071105799
ENSMUSG00000002059|ENSMUSG00000002059.19|ENSMUSP00000002128|ENSMUSP00000002128.8,1.1835085793688647
ENSMUSG00000003051|ENSMUSG00000003051.14|ENSMUSP00000003135|ENSMUSP00000003135.8,1.1830951822875968
ENSMUSG00000002845|ENSMUSG00000002845.15|ENSMUSP00000002924|ENSMUSP00000002924.9,0.9600802933276502
ENSMUSG00000031849|ENSMUSG00000031849.10|ENSMUSP00000003659|ENSMUSP00000003659.8,1.151153889037049
ENSMUSG00000002326|ENSMUSG00000002326.7|ENSMUSP00000002397|ENSMUSP00000002397.6,1.0797053523229094
ENSMUSG00000030399|ENSMUSG00000030399.3|ENSMUSP00000003643|ENSMUSP00000003643.3,1.5475331273425017
ENSMUSG00000002428|ENSMUSG00000002428.13|ENSMUSP00000002502|ENSMUSP00000002502.6,1.0640584716885562
ENSMUSG00000031378|ENSMUSG00000031378.15|ENSMUSP00000002084|ENSMUSP00000002084.8,1.0742132089288352
ENSMUSG00000003581|ENSMUSG00000003581.15|ENSMUSP00000003677|ENSMUSP00000003677.5,1.0235973165145187
ENSMUSG00000022842|ENSMUSG00000022842.19|ENSMUSP00000003898|ENSMUSP00000003898.6,1.069979731928319
ENSMUSG00000003206|ENSMUSG00000003206.8|ENSMUSP00000003274|ENSMUSP00000003274.7,1.1468865949960372
ENSMUSG00000002396|ENSMUSG00000002396.9|ENSMUSP00000002469|ENSMUSP00000002469.9,1.1003344297736788
ENSMUSG00000003154|ENSMUSG00000003154.17|ENSMUSP00000003238|ENSMUSP00000003238.8,1.1675574606403976
ENSMUSG00000003234|ENSMUSG00000003234.17|ENSMUSP00000003319|ENSMUSP00000003319.6,1.0016366382101707
ENSMUSG00000003228|ENSMUSG00000003228.10|ENSMUSP00000003313|ENSMUSP00000003313.9,1.0830554078887602
ENSMUSG00000002297|ENSMUSG00000002297.17|ENSMUSP00000002368|ENSMUSP00000002368.10,1.0391991858072187
ENSMUSG00000002661|ENSMUSG00000002661.15|ENSMUSP00000002737|ENSMUSP00000002737.7,1.071423692363285
ENSMUSG00000002459|ENSMUSG00000002459.18|ENSMUSP00000002533|ENSMUSP00000002533.9,1.1234361480449808
ENSMUSG00000002103|ENSMUSG00000002103.17|ENSMUSP00000002172|ENSMUSP00000002172.8,1.080375770960867
ENSMUSG00000003346|ENSMUSG00000003346.15|ENSMUSP00000003436|ENSMUSP00000003436.6,1.299004288075344
ENSMUSG00000002320|ENSMUSG00000002320.16|ENSMUSP00000002391|ENSMUSP00000002391.9,1.0572067758970387
ENSMUSG00000002129|ENSMUSG00000002129.12|ENSMUSP00000002198|ENSMUSP00000002198.4,1.1138867176507223
ENSMUSG00000002833|ENSMUSG00000002833.12|ENSMUSP00000002911|ENSMUSP00000002911.10,1.0396852696552623
ENSMUSG00000002846|ENSMUSG00000002846.10|ENSMUSP00000002925|ENSMUSP00000002925.6,1.01848660700118
ENSMUSG00000003444|ENSMUSG00000003444.9|ENSMUSP00000003536|ENSMUSP00000003536.9,1.1806985335487516
ENSMUSG00000003200|ENSMUSG00000003200.11|ENSMUSP00000003268|ENSMUSP00000003268.10,1.2760762527741774
ENSMUSG00000042599|ENSMUSG00000042599.9|ENSMUSP00000002305|ENSMUSP00000002305.9,1.0239264047017036
ENSMUSG00000002043|ENSMUSG00000002043.18|ENSMUSP00000002112|ENSMUSP00000002112.9,1.466824712745621
ENSMUSG00000002210|ENSMUSG00000002210.12|ENSMUSP00000002280|ENSMUSP00000002280.5,1.1423547248640777
ENSMUSG00000003623|ENSMUSG00000003623.5|ENSMUSP00000003720|ENSMUSP00000003720.5,1.0591060318740646
ENSMUSG00000002741|ENSMUSG00000002741.10|ENSMUSP00000002818|ENSMUSP00000002818.9,1.0963412385687212
ENSMUSG00000002064|ENSMUSG00000002064.11|ENSMUSP00000002133|ENSMUSP00000002133.10,1.0803798540876426
ENSMUSG00000002504|ENSMUSG00000002504.16|ENSMUSP00000002572|ENSMUSP00000002572.5,1.123402086070188
ENSMUSG00000002664|ENSMUSG00000002664.3|ENSMUSP00000002740|ENSMUSP00000002740.3,1.1863033024495346
ENSMUSG00000002580|ENSMUSG00000002580.8|ENSMUSP00000002655|ENSMUSP00000002655.8,1.2836705876734855
ENSMUSG00000002341|ENSMUSG00000002341.9|ENSMUSP00000002412|ENSMUSP00000002412.9,0.9896727133445763
ENSMUSG00000002257|ENSMUSG00000002257.9|ENSMUSP00000002327|ENSMUSP00000002327.6,1.2734828187609626
ENSMUSG00000024045|ENSMUSG00000024045.7|ENSMUSP00000002699|ENSMUSP00000002699.6,1.0420300935284403
ENSMUSG00000001983|ENSMUSG00000001983.8|ENSMUSP00000002048|ENSMUSP00000002048.8,1.0746132125416241
ENSMUSG00000025025|ENSMUSG00000025025.15|ENSMUSP00000003870|ENSMUSP00000003870.8,1.0865133628768884
ENSMUSG00000003273|ENSMUSG00000003273.15|ENSMUSP00000003360|ENSMUSP00000003360.8,1.0642374097090077
ENSMUSG00000002900|ENSMUSG00000002900.18|ENSMUSP00000002979|ENSMUSP00000002979.10,1.0380859761717751
ENSMUSG00000001943|ENSMUSG00000001943.9|ENSMUSP00000002008|ENSMUSP00000002008.6,1.0359431056656794
ENSMUSG00000002489|ENSMUSG00000002489.17|ENSMUSP00000002588|ENSMUSP00000002588.4,1.0301016126790767
ENSMUSG00000003299|ENSMUSG00000003299.11|ENSMUSP00000003386|ENSMUSP00000003386.6,1.0184848467426242
ENSMUSG00000003662|ENSMUSG00000003662.11|ENSMUSP00000003759|ENSMUSP00000003759.5,1.0786213876619735
ENSMUSG00000002107|ENSMUSG00000002107.20|ENSMUSP00000002176|ENSMUSP00000002176.6,1.0510423208548696
ENSMUSG00000046223|ENSMUSG00000046223.11|ENSMUSP00000002284|ENSMUSP00000002284.10,1.1220594583981665
ENSMUSG00000002885|ENSMUSG00000002885.15|ENSMUSP00000002964|ENSMUSP00000002964.8,1.103494649520144
ENSMUSG00000002748|ENSMUSG00000002748.8|ENSMUSP00000002825|ENSMUSP00000002825.6,1.0224597794092523
ENSMUSG00000003233|ENSMUSG00000003233.13|ENSMUSP00000003318|ENSMUSP00000003318.6,1.055423707088674
ENSMUSG00000002588|ENSMUSG00000002588.14|ENSMUSP00000002663|ENSMUSP00000002663.6,0.9995117944358602
ENSMUSG00000003680|ENSMUSG00000003680.17|ENSMUSP00000003777|ENSMUSP00000003777.5,0.9390199363264438
ENSMUSG00000061126|ENSMUSG00000061126.6|ENSMUSP00000003413|ENSMUSP00000003413.6,1.1262908401578853
ENSMUSG00000002524|ENSMUSG00000002524.18|ENSMUSP00000002599|ENSMUSP00000002599.10,1.075516912312681
ENSMUSG00000024002|ENSMUSG00000024002.19|ENSMUSP00000003726|ENSMUSP00000003726.9,1.0724413452686896
ENSMUSG00000078622|ENSMUSG00000078622.9|ENSMUSP00000002043|ENSMUSP00000002043.4,1.159004276174308
ENSMUSG00000002949|ENSMUSG00000002949.16|ENSMUSP00000003029|ENSMUSP00000003029.8,1.0677939699108645
ENSMUSG00000002240|ENSMUSG00000002240.13|ENSMUSP00000002310|ENSMUSP00000002310.7,1.0537413485199911
ENSMUSG00000022220|ENSMUSG00000022220.15|ENSMUSP00000002398|ENSMUSP00000002398.8,1.0439834892485929
ENSMUSG00000003812|ENSMUSG00000003812.14|ENSMUSP00000003910|ENSMUSP00000003910.7,1.0503743246150075
ENSMUSG00000002076|ENSMUSG00000002076.13|ENSMUSP00000002145|ENSMUSP00000002145.6,1.0225404387369947
ENSMUSG00000042476|ENSMUSG00000042476.13|ENSMUSP00000003717|ENSMUSP00000003717.9,1.0065986725067873
ENSMUSG00000003421|ENSMUSG00000003421.14|ENSMUSP00000003513|ENSMUSP00000003513.4,1.2045422937494736
ENSMUSG00000003778|ENSMUSG00000003778.15|ENSMUSP00000003876|ENSMUSP00000003876.4,0.9794784070053404
ENSMUSG00000002028|ENSMUSG00000002028.14|ENSMUSP00000002095|ENSMUSP00000002095.4,0.9359071349297552
ENSMUSG00000002963|ENSMUSG00000002963.18|ENSMUSP00000003044|ENSMUSP00000003044.8,1.0236396257990832
ENSMUSG00000002803|ENSMUSG00000002803.15|ENSMUSP00000002880|ENSMUSP00000002880.7,1.0755187795448438
ENSMUSG00000001988|ENSMUSG00000001988.10|ENSMUSP00000002053|ENSMUSP00000002053.9,0.9760970654642923
ENSMUSG00000022218|ENSMUSG00000022218.17|ENSMUSP00000002389|ENSMUSP00000002389.8,1.0160941126505352
ENSMUSG00000002222|ENSMUSG00000002222.15|ENSMUSP00000002292|ENSMUSP00000002292.9,1.0295220293475134
ENSMUSG00000002372|ENSMUSG00000002372.10|ENSMUSP00000002445|ENSMUSP00000002445.9,1.0518347239291062
ENSMUSG00000002608|ENSMUSG00000002608.9|ENSMUSP00000002683|ENSMUSP00000002683.3,1.1883613826090513
ENSMUSG00000002058|ENSMUSG00000002058.14|ENSMUSP00000002127|ENSMUSP00000002127.8,1.1956939009045635
ENSMUSG00000003644|ENSMUSG00000003644.18|ENSMUSP00000003741|ENSMUSP00000003741.10,1.127933232843112
ENSMUSG00000001901|ENSMUSG00000001901.16|ENSMUSP00000001965|ENSMUSP00000001965.8,1.0908879851478255
ENSMUSG00000002679|ENSMUSG00000002679.15|ENSMUSP00000002756|ENSMUSP00000002756.8,1.2121959911630895
ENSMUSG00000020622|ENSMUSG00000020622.18|ENSMUSP00000002456|ENSMUSP00000002456.9,0.9814795967461111
ENSMUSG00000002006|ENSMUSG00000002006.13|ENSMUSP00000002080|ENSMUSP00000002080.6,1.105081040199042
ENSMUSG00000002280|ENSMUSG00000002280.12|ENSMUSP00000002350|ENSMUSP00000002350.5,1.0459788929423428
ENSMUSG00000003033|ENSMUSG00000003033.16|ENSMUSP00000003117|ENSMUSP00000003117.9,1.2390970996884727
ENSMUSG00000002732|ENSMUSG00000002732.15|ENSMUSP00000002809|ENSMUSP00000002809.8,1.1825036264397564
ENSMUSG00000002455|ENSMUSG00000002455.15|ENSMUSP00000002529|ENSMUSP00000002529.7,1.0509029730304416
ENSMUSG00000002052|ENSMUSG00000002052.7|ENSMUSP00000002121|ENSMUSP00000002121.5,1.1137726977914282
ENSMUSG00000003418|ENSMUSG00000003418.12|ENSMUSP00000003509|ENSMUSP00000003509.9,1.0765197018442596
ENSMUSG00000003528|ENSMUSG00000003528.16|ENSMUSP00000003622|ENSMUSP00000003622.9,1.1115806809397866
ENSMUSG00000003665|ENSMUSG00000003665.8|ENSMUSP00000003762|ENSMUSP00000003762.7,1.0142375365822198
ENSMUSG00000007209|ENSMUSG00000007209.5|ENSMUSP00000001984|ENSMUSP00000001984.4,1.0617969279421875
ENSMUSG00000003235|ENSMUSG00000003235.14|ENSMUSP00000003320|ENSMUSP00000003320.7,1.0059016938353003
ENSMUSG00000003526|ENSMUSG00000003526.13|ENSMUSP00000003620|ENSMUSP00000003620.6,1.1166468843845505
ENSMUSG00000054855|ENSMUSG00000054855.14|ENSMUSP00000003451|ENSMUSP00000003451.5,1.0829400732873498
ENSMUSG00000002565|ENSMUSG00000002565.17|ENSMUSP00000002640|ENSMUSP00000002640.6,1.0528810413201497
ENSMUSG00000001948|ENSMUSG00000001948.11|ENSMUSP00000002013|ENSMUSP00000002013.10,1.1934957919852816
ENSMUSG00000057897|ENSMUSG00000057897.16|ENSMUSP00000002817|ENSMUSP00000002817.6,1.1963921993083118
ENSMUSG00000031385|ENSMUSG00000031385.15|ENSMUSP00000002079|ENSMUSP00000002079.7,1.0271294666604949
ENSMUSG00000002020|ENSMUSG00000002020.16|ENSMUSP00000002073|ENSMUSP00000002073.7,1.036641739522779
ENSMUSG00000003541|ENSMUSG00000003541.7|ENSMUSP00000003635|ENSMUSP00000003635.7,1.11791037390205
ENSMUSG00000001942|ENSMUSG00000001942.9|ENSMUSP00000002007|ENSMUSP00000002007.5,1.0837947577983966
ENSMUSG00000002948|ENSMUSG00000002948.20|ENSMUSP00000003027|ENSMUSP00000003027.8,1.1215354902922916
ENSMUSG00000024206|ENSMUSG00000024206.16|ENSMUSP00000002444|ENSMUSP00000002444.8,1.1611110605515915
ENSMUSG00000020681|ENSMUSG00000020681.15|ENSMUSP00000001964|ENSMUSP00000001964.8,1.1629957025174067
ENSMUSG00000003410|ENSMUSG00000003410.9|ENSMUSP00000003501|ENSMUSP00000003501.8,1.2502829221715517
ENSMUSG00000020437|ENSMUSG00000020437.13|ENSMUSP00000003459|ENSMUSP00000003459.4,1.1072953816079296
ENSMUSG00000001946|ENSMUSG00000001946.15|ENSMUSP00000002011|ENSMUSP00000002011.8,0.9878279698245749
ENSMUSG00000025519|ENSMUSG00000025519.6|ENSMUSP00000002025|ENSMUSP00000002025.4,1.0044370720635698
ENSMUSG00000002957|ENSMUSG00000002957.12|ENSMUSP00000003038|ENSMUSP00000003038.9,1.0253236735961184
ENSMUSG00000001924|ENSMUSG00000001924.16|ENSMUSP00000001989|ENSMUSP00000001989.9,1.05601661906657
ENSMUSG00000091803|ENSMUSG00000091803.8|ENSMUSP00000002757|ENSMUSP00000002757.4,1.2356712405784034
ENSMUSG00000031799|ENSMUSG00000031799.11|ENSMUSP00000003575|ENSMUSP00000003575.10,1.260485346597762
ENSMUSG00000002015|ENSMUSG00000002015.6|ENSMUSP00000002091|ENSMUSP00000002091.6,1.118343628157363
ENSMUSG00000074336|ENSMUSG00000074336.6|ENSMUSP00000003071|ENSMUSP00000003071.9,1.2366108853027158
ENSMUSG00000002767|ENSMUSG00000002767.14|ENSMUSP00000002844|ENSMUSP00000002844.8,1.0206488937946283
ENSMUSG00000003604|ENSMUSG00000003604.15|ENSMUSP00000003705|ENSMUSP00000003705.6,0.9917435748682518
ENSMUSG00000003452|ENSMUSG00000003452.16|ENSMUSP00000003544|ENSMUSP00000003544.8,1.0081760224802847
ENSMUSG00000002250|ENSMUSG00000002250.17|ENSMUSP00000002320|ENSMUSP00000002320.9,1.385325713296151
ENSMUSG00000002825|ENSMUSG00000002825.9|ENSMUSP00000002902|ENSMUSP00000002902.7,1.1019551232211109
ENSMUSG00000003545|ENSMUSG00000003545.4|ENSMUSP00000003640|ENSMUSP00000003640.3,0.9995469573174273
ENSMUSG00000007122|ENSMUSG00000007122.12|ENSMUSP00000003554|ENSMUSP00000003554.5,1.196680682361819
ENSMUSG00000003031|ENSMUSG00000003031.15|ENSMUSP00000003115|ENSMUSP00000003115.7,1.1189706327731712
ENSMUSG00000003037|ENSMUSG00000003037.17|ENSMUSP00000003121|ENSMUSP00000003121.9,1.2768545524718575
ENSMUSG00000003546|ENSMUSG00000003546.11|ENSMUSP00000003642|ENSMUSP00000003642.7,1.1630657839185101
ENSMUSG00000003505|ENSMUSG00000003505.16|ENSMUSP00000003597|ENSMUSP00000003597.8,1.004594218505229
ENSMUSG00000003437|ENSMUSG00000003437.15|ENSMUSP00000003529|ENSMUSP00000003529.9,1.1025832106294955
ENSMUSG00000003746|ENSMUSG00000003746.17|ENSMUSP00000003843|ENSMUSP00000003843.9,1.0087901461190876
ENSMUSG00000002033|ENSMUSG00000002033.15|ENSMUSP00000002101|ENSMUSP00000002101.6,1.0999472639996664
ENSMUSG00000003072|ENSMUSG00000003072.16|ENSMUSP00000003156|ENSMUSP00000003156.9,1.1381075878464537
ENSMUSG00000002475|ENSMUSG00000002475.17|ENSMUSP00000002549|ENSMUSP00000002549.9,1.0412860140181819
ENSMUSG00000002769|ENSMUSG00000002769.10|ENSMUSP00000002846|ENSMUSP00000002846.9,1.1665583466212268
ENSMUSG00000003534|ENSMUSG00000003534.18|ENSMUSP00000003628|ENSMUSP00000003628.7,1.0878029434228658
ENSMUSG00000002031|ENSMUSG00000002031.14|ENSMUSP00000002099|ENSMUSP00000002099.4,1.1629038556478741
ENSMUSG00000002477|ENSMUSG00000002477.6|ENSMUSP00000002551|ENSMUSP00000002551.4,1.1504898666662224
ENSMUSG00000032269|ENSMUSG00000032269.9|ENSMUSP00000003826|ENSMUSP00000003826.8,1.1282200712672803
ENSMUSG00000003810|ENSMUSG00000003810.15|ENSMUSP00000003908|ENSMUSP00000003908.6,0.9091400639898287
ENSMUSG00000002997|ENSMUSG00000002997.16|ENSMUSP00000003079|ENSMUSP00000003079.6,1.057353979589775
ENSMUSG00000020681|ENSMUSG00000020681.15|ENSMUSP00000001963|ENSMUSP00000001963.8,1.1242798889788013
ENSMUSG00000002332|ENSMUSG00000002332.17|ENSMUSP00000002403|ENSMUSP00000002403.9,1.0258944045503033
ENSMUSG00000002108|ENSMUSG00000002108.11|ENSMUSP00000002177|ENSMUSP00000002177.3,1.1188964426674564
ENSMUSG00000003070|ENSMUSG00000003070.7|ENSMUSP00000003154|ENSMUSP00000003154.6,1.3141842079956318
ENSMUSG00000003429|ENSMUSG00000003429.12|ENSMUSP00000003521|ENSMUSP00000003521.9,1.2946975436345354
ENSMUSG00000003354|ENSMUSG00000003354.7|ENSMUSP00000003444|ENSMUSP00000003444.5,1.1918157029795986
ENSMUSG00000003617|ENSMUSG00000003617.17|ENSMUSP00000003714|ENSMUSP00000003714.7,1.07405383705831
ENSMUSG00000041420|ENSMUSG00000041420.19|ENSMUSP00000002495|ENSMUSP00000002495.11,1.1012190224411962
ENSMUSG00000003316|ENSMUSG00000003316.15|ENSMUSP00000003404|ENSMUSP00000003404.9,1.0478668873660075
ENSMUSG00000021253|ENSMUSG00000021253.8|ENSMUSP00000003687|ENSMUSP00000003687.7,1.138172049717338
ENSMUSG00000003039|ENSMUSG00000003039.10|ENSMUSP00000003123|ENSMUSP00000003123.9,1.5384493382995008
ENSMUSG00000002728|ENSMUSG00000002728.15|ENSMUSP00000002805|ENSMUSP00000002805.8,1.0628266901159547
ENSMUSG00000003184|ENSMUSG00000003184.16|ENSMUSP00000003284|ENSMUSP00000003284.9,1.1377651330838778
ENSMUSG00000002266|ENSMUSG00000002266.18|ENSMUSP00000002336|ENSMUSP00000002336.9,1.0682725391445367
ENSMUSG00000002768|ENSMUSG00000002768.9|ENSMUSP00000002845|ENSMUSP00000002845.7,1.184097564264702
ENSMUSG00000003484|ENSMUSG00000003484.5|ENSMUSP00000003574|ENSMUSP00000003574.5,1.0786640457104641
