ENSMUSG00000024811|ENSMUSG00000024811.13|ENSMUSP00000159823|ENSMUSP00000159823.1,0.7284687777401223
ENSMUSG00000076871|ENSMUSG00000076871.2|ENSMUSP00000143329|ENSMUSP00000143329.2,1.986296408036808
ENSMUSG00000076604|ENSMUSG00000076604.2|ENSMUSP00000142962|ENSMUSP00000142962.2,1.3574760646839892
ENSMUSG00000076877|ENSMUSG00000076877.2|ENSMUSP00000142565|ENSMUSP00000142565.2,1.9480145710952173
ENSMUSG00000076903|ENSMUSG00000076903.2|ENSMUSP00000143580|ENSMUSP00000143580.2,1.6752701668314065
ENSMUSG00000076909|ENSMUSG00000076909.3|ENSMUSP00000143213|ENSMUSP00000143213.2,2.1212456931895964
ENSMUSG00000076892|ENSMUSG00000076892.2|ENSMUSP00000143224|ENSMUSP00000143224.2,1.5812215479418825
ENSMUSG00000076483|ENSMUSG00000076483.2|ENSMUSP00000141314|ENSMUSP00000141314.2,1.5182609415462383
ENSMUSG00000076911|ENSMUSG00000076911.2|ENSMUSP00000143421|ENSMUSP00000143421.2,1.8187022633883372
ENSMUSG00000076620|ENSMUSG00000076620.3|ENSMUSP00000141579|ENSMUSP00000141579.2,1.7534380447571405
ENSMUSG00000076615|ENSMUSG00000076615.5|ENSMUSP00000152559|ENSMUSP00000152559.2,0.6656858130125161
ENSMUSG00000076875|ENSMUSG00000076875.2|ENSMUSP00000143088|ENSMUSP00000143088.2,1.7005728036524126
ENSMUSG00000076902|ENSMUSG00000076902.2|ENSMUSP00000143220|ENSMUSP00000143220.2,1.4955799532537004
ENSMUSG00000076893|ENSMUSG00000076893.2|ENSMUSP00000143604|ENSMUSP00000143604.2,1.4823647275446628
ENSMUSG00000076926|ENSMUSG00000076926.2|ENSMUSP00000142337|ENSMUSP00000142337.2,1.4105806512421704
ENSMUSG00000076484|ENSMUSG00000076484.2|ENSMUSP00000141699|ENSMUSP00000141699.2,2.1754656404129995
ENSMUSG00000076904|ENSMUSG00000076904.3|ENSMUSP00000143257|ENSMUSP00000143257.2,2.012557113167811
ENSMUSG00000076605|ENSMUSG00000076605.3|ENSMUSP00000142356|ENSMUSP00000142356.2,1.576079492968044
ENSMUSG00000045374|ENSMUSG00000045374.19|ENSMUSP00000113939|ENSMUSP00000113939.3,0.6858458012303882
ENSMUSG00000062014|ENSMUSG00000062014.15|ENSMUSP00000153896|ENSMUSP00000153896.2,0.8100347884744679
ENSMUSG00000031290|ENSMUSG00000031290.15|ENSMUSP00000123633|ENSMUSP00000123633.2,0.7171158547159369
ENSMUSG00000039542|ENSMUSG00000039542.17|ENSMUSP00000142331|ENSMUSP00000142331.2,0.6490955998946975
ENSMUSG00000089922|ENSMUSG00000089922.3|ENSMUSP00000106374|ENSMUSP00000106374.3,0.6982265065134232
ENSMUSG00000031640|ENSMUSG00000031640.12|ENSMUSP00000112174|ENSMUSP00000112174.5,1.0636634846901019
ENSMUSG00000118623|ENSMUSG00000118623.2|ENSMUSP00000159283|ENSMUSP00000159283.2,0.824531682874674
ENSMUSG00000107071|ENSMUSG00000107071.2|ENSMUSP00000144288|ENSMUSP00000144288.2,0.9999911377499039
ENSMUSG00000092367|ENSMUSG00000092367.2|ENSMUSP00000122630|ENSMUSP00000122630.2,1.3354970948433902
ENSMUSG00000056342|ENSMUSG00000056342.17|ENSMUSP00000120747|ENSMUSP00000120747.2,0.7011838877740824
ENSMUSG00000030804|ENSMUSG00000030804.9|ENSMUSP00000123566|ENSMUSP00000123566.2,0.8274689584627051
ENSMUSG00000087642|ENSMUSG00000087642.4|ENSMUSP00000152628|ENSMUSP00000152628.2,0.7118253132853484
ENSMUSG00000117942|ENSMUSG00000117942.2|ENSMUSP00000121811|ENSMUSP00000121811.2,0.7679076368918162
ENSMUSG00000034555|ENSMUSG00000034555.16|ENSMUSP00000117689|ENSMUSP00000117689.3,0.6698848863656918
ENSMUSG00000094638|ENSMUSG00000094638.2|ENSMUSP00000136581|ENSMUSP00000136581.2,1.00896214161417
ENSMUSG00000113262|ENSMUSG00000113262.2|ENSMUSP00000115416|ENSMUSP00000115416.2,0.7612646676657905
ENSMUSG00000085793|ENSMUSG00000085793.4|ENSMUSP00000152849|ENSMUSP00000152849.2,0.9328793245150745
ENSMUSG00000100838|ENSMUSG00000100838.2|ENSMUSP00000119881|ENSMUSP00000119881.2,0.787172009516005
ENSMUSG00000110040|ENSMUSG00000110040.2|ENSMUSP00000117247|ENSMUSP00000117247.2,0.7119738982020033
ENSMUSG00000105103|ENSMUSG00000105103.2|ENSMUSP00000114952|ENSMUSP00000114952.2,0.7538149347092141
ENSMUSG00000101152|ENSMUSG00000101152.2|ENSMUSP00000115381|ENSMUSP00000115381.2,0.860570500972575
ENSMUSG00000106631|ENSMUSG00000106631.3|ENSMUSP00000122032|ENSMUSP00000122032.2,0.677427249849464
ENSMUSG00000092541|ENSMUSG00000092541.8|ENSMUSP00000134122|ENSMUSP00000134122.2,0.9906735480445508
ENSMUSG00000094814|ENSMUSG00000094814.2|ENSMUSP00000120297|ENSMUSP00000120297.2,0.9899798876105201
ENSMUSG00000115232|ENSMUSG00000115232.2|ENSMUSP00000154468|ENSMUSP00000154468.2,0.9933987851021303
ENSMUSG00000067848|ENSMUSG00000067848.13|ENSMUSP00000130833|ENSMUSP00000130833.2,0.7927699828814531
ENSMUSG00000092152|ENSMUSG00000092152.2|ENSMUSP00000129050|ENSMUSP00000129050.2,0.8204205084915872
ENSMUSG00000095710|ENSMUSG00000095710.8|ENSMUSP00000128435|ENSMUSP00000128435.2,0.8098036900553424
ENSMUSG00000094784|ENSMUSG00000094784.2|ENSMUSP00000131304|ENSMUSP00000131304.2,0.80273520077046
ENSMUSG00000103766|ENSMUSG00000103766.6|ENSMUSP00000132187|ENSMUSP00000132187.3,0.7245694806126985
ENSMUSG00000094954|ENSMUSG00000094954.2|ENSMUSP00000128769|ENSMUSP00000128769.2,0.836182022093615
ENSMUSG00000092360|ENSMUSG00000092360.2|ENSMUSP00000134112|ENSMUSP00000134112.2,0.6836219275510544
ENSMUSG00000098004|ENSMUSG00000098004.2|ENSMUSP00000138281|ENSMUSP00000138281.2,1.0314481528999295
ENSMUSG00000076757|ENSMUSG00000076757.10|ENSMUSP00000138488|ENSMUSP00000138488.2,0.7796458092649617
ENSMUSG00000101026|ENSMUSG00000101026.2|ENSMUSP00000140350|ENSMUSP00000140350.2,0.902160482730341
ENSMUSG00000093593|ENSMUSG00000093593.2|ENSMUSP00000135410|ENSMUSP00000135410.2,0.690174976084821
ENSMUSG00000095079|ENSMUSG00000095079.7|ENSMUSP00000142171|ENSMUSP00000142171.2,0.6617225368088254
ENSMUSG00000104213|ENSMUSG00000104213.6|ENSMUSP00000141353|ENSMUSP00000141353.2,0.7964638057815672
ENSMUSG00000105066|ENSMUSG00000105066.2|ENSMUSP00000142762|ENSMUSP00000142762.2,1.7271824754019616
ENSMUSG00000105216|ENSMUSG00000105216.2|ENSMUSP00000142372|ENSMUSP00000142372.2,1.986296408036808
ENSMUSG00000103125|ENSMUSG00000103125.2|ENSMUSP00000142274|ENSMUSP00000142274.2,0.8684303816717117
ENSMUSG00000076485|ENSMUSG00000076485.4|ENSMUSP00000141903|ENSMUSP00000141903.2,2.2799752871179013
ENSMUSG00000076490|ENSMUSG00000076490.8|ENSMUSP00000141715|ENSMUSP00000141715.2,0.8809099522911853
ENSMUSG00000105830|ENSMUSG00000105830.2|ENSMUSP00000143727|ENSMUSP00000143727.2,1.9365929813756906
ENSMUSG00000104975|ENSMUSG00000104975.2|ENSMUSP00000142566|ENSMUSP00000142566.2,1.5426864311436415
ENSMUSG00000106039|ENSMUSG00000106039.2|ENSMUSP00000142806|ENSMUSP00000142806.2,0.9535736338123488
ENSMUSG00000100622|ENSMUSG00000100622.2|ENSMUSP00000140453|ENSMUSP00000140453.2,0.9804014355934214
ENSMUSG00000091682|ENSMUSG00000091682.4|ENSMUSP00000143383|ENSMUSP00000143383.2,0.8974244228101547
ENSMUSG00000104876|ENSMUSG00000104876.2|ENSMUSP00000142908|ENSMUSP00000142908.2,0.7726985069595718
ENSMUSG00000105231|ENSMUSG00000105231.2|ENSMUSP00000142359|ENSMUSP00000142359.2,1.8748622743330814
ENSMUSG00000109926|ENSMUSG00000109926.2|ENSMUSP00000147942|ENSMUSP00000147942.2,0.7632097511235035
ENSMUSG00000105547|ENSMUSG00000105547.2|ENSMUSP00000143661|ENSMUSP00000143661.2,0.9640242896941497
ENSMUSG00000105906|ENSMUSG00000105906.2|ENSMUSP00000142686|ENSMUSP00000142686.2,0.9424172571628741
ENSMUSG00000106668|ENSMUSG00000106668.2|ENSMUSP00000142644|ENSMUSP00000142644.2,1.576079492968044
ENSMUSG00000108793|ENSMUSG00000108793.2|ENSMUSP00000145765|ENSMUSP00000145765.2,1.0657491112348438
ENSMUSG00000104962|ENSMUSG00000104962.2|ENSMUSP00000143192|ENSMUSP00000143192.2,1.9365929813756906
ENSMUSG00000106405|ENSMUSG00000106405.2|ENSMUSP00000143285|ENSMUSP00000143285.2,1.614320194568094
ENSMUSG00000112743|ENSMUSG00000112743.2|ENSMUSP00000151537|ENSMUSP00000151537.2,0.6922168972676578
ENSMUSG00000113149|ENSMUSG00000113149.2|ENSMUSP00000152161|ENSMUSP00000152161.2,0.7078205353377222
ENSMUSG00000111842|ENSMUSG00000111842.2|ENSMUSP00000149314|ENSMUSP00000149314.2,0.8103842945394781
ENSMUSG00000110591|ENSMUSG00000110591.2|ENSMUSP00000148655|ENSMUSP00000148655.2,0.7574471625180247
ENSMUSG00000114487|ENSMUSG00000114487.2|ENSMUSP00000153109|ENSMUSP00000153109.2,1.57176231338101
ENSMUSG00000116925|ENSMUSG00000116925.2|ENSMUSP00000155887|ENSMUSP00000155887.2,0.8558471736796563
ENSMUSG00000118522|ENSMUSG00000118522.2|ENSMUSP00000159075|ENSMUSP00000159075.2,0.759455457505556
ENSMUSG00000121608|ENSMUSG00000121608.1|ENSMUSP00000159850|ENSMUSP00000159850.1,1.596754914647265
ENSMUSG00000000149|ENSMUSG00000000149.11|ENSMUSP00000000153|ENSMUSP00000000153.5,0.6468545814557819
ENSMUSG00000055022|ENSMUSG00000055022.15|ENSMUSP00000000109|ENSMUSP00000000109.5,0.7304089753508883
ENSMUSG00000000085|ENSMUSG00000000085.17|ENSMUSP00000069813|ENSMUSP00000069813.7,0.7280822666354513
ENSMUSG00000000028|ENSMUSG00000000028.16|ENSMUSP00000000028|ENSMUSP00000000028.8,0.6989492676103338
ENSMUSG00000000120|ENSMUSG00000000120.7|ENSMUSP00000000122|ENSMUSP00000000122.7,0.6251279286215192
ENSMUSG00000048583|ENSMUSG00000048583.18|ENSMUSP00000114076|ENSMUSP00000114076.2,0.7284358874224909
ENSMUSG00000020875|ENSMUSG00000020875.10|ENSMUSP00000000010|ENSMUSP00000000010.9,0.764548387502842
ENSMUSG00000000088|ENSMUSG00000000088.8|ENSMUSP00000000090|ENSMUSP00000000090.7,0.8632056896802032
ENSMUSG00000000126|ENSMUSG00000000126.12|ENSMUSP00000000128|ENSMUSP00000000128.4,0.6538015648128398
ENSMUSG00000020152|ENSMUSG00000020152.8|ENSMUSP00000000137|ENSMUSP00000000137.8,0.7150054086674775
ENSMUSG00000000058|ENSMUSG00000000058.7|ENSMUSP00000000058|ENSMUSP00000000058.7,0.7880264361788032
ENSMUSG00000000001|ENSMUSG00000000001.5|ENSMUSP00000000001|ENSMUSP00000000001.5,0.7664205115569284
ENSMUSG00000020333|ENSMUSG00000020333.18|ENSMUSP00000104533|ENSMUSP00000104533.4,0.7033708632855733
ENSMUSG00000000003|ENSMUSG00000000003.16|ENSMUSP00000000003|ENSMUSP00000000003.8,0.86703849821329
ENSMUSG00000000049|ENSMUSG00000000049.12|ENSMUSP00000000049|ENSMUSP00000000049.6,0.753715644203683
ENSMUSG00000000125|ENSMUSG00000000125.6|ENSMUSP00000000127|ENSMUSP00000000127.6,0.6767063562462368
ENSMUSG00000000093|ENSMUSG00000000093.7|ENSMUSP00000000095|ENSMUSP00000000095.7,0.6386945968063148
ENSMUSG00000000078|ENSMUSG00000000078.8|ENSMUSP00000000080|ENSMUSP00000000080.7,0.7295424233767422
ENSMUSG00000000094|ENSMUSG00000000094.13|ENSMUSP00000000096|ENSMUSP00000000096.6,0.6115990450649805
ENSMUSG00000061689|ENSMUSG00000061689.16|ENSMUSP00000126980|ENSMUSP00000126980.3,0.6302499815254784
ENSMUSG00000000127|ENSMUSG00000000127.16|ENSMUSP00000000129|ENSMUSP00000000129.7,0.705442455183477
ENSMUSG00000000223|ENSMUSG00000000223.14|ENSMUSP00000108850|ENSMUSP00000108850.3,0.706203755283182
ENSMUSG00000035352|ENSMUSG00000035352.4|ENSMUSP00000000194|ENSMUSP00000000194.4,0.9396671881479612
ENSMUSG00000000167|ENSMUSG00000000167.15|ENSMUSP00000000171|ENSMUSP00000000171.9,0.7433397247993337
ENSMUSG00000000182|ENSMUSG00000000182.10|ENSMUSP00000000186|ENSMUSP00000000186.7,0.6914163489442469
ENSMUSG00000000216|ENSMUSG00000000216.9|ENSMUSP00000000221|ENSMUSP00000000221.6,0.6795261220811559
ENSMUSG00000000202|ENSMUSG00000000202.10|ENSMUSP00000000206|ENSMUSP00000000206.4,0.6114591773101999
ENSMUSG00000000248|ENSMUSG00000000248.17|ENSMUSP00000000254|ENSMUSP00000000254.8,0.7474029971799636
ENSMUSG00000038257|ENSMUSG00000038257.11|ENSMUSP00000159349|ENSMUSP00000159349.2,0.7541215392957529
ENSMUSG00000000183|ENSMUSG00000000183.7|ENSMUSP00000000187|ENSMUSP00000000187.6,0.7429648543513995
ENSMUSG00000000197|ENSMUSG00000000197.9|ENSMUSP00000000201|ENSMUSP00000000201.6,0.7299759878532184
ENSMUSG00000000247|ENSMUSG00000000247.12|ENSMUSP00000000253|ENSMUSP00000000253.6,0.6641009037085557
ENSMUSG00000000157|ENSMUSG00000000157.17|ENSMUSP00000109403|ENSMUSP00000109403.2,0.6618628601937893
ENSMUSG00000000214|ENSMUSG00000000214.12|ENSMUSP00000000219|ENSMUSP00000000219.4,0.6661180779592378
ENSMUSG00000000159|ENSMUSG00000000159.17|ENSMUSP00000109425|ENSMUSP00000109425.2,0.7802707574992108
ENSMUSG00000000253|ENSMUSG00000000253.14|ENSMUSP00000000260|ENSMUSP00000000260.6,0.6964680355850331
ENSMUSG00000062661|ENSMUSG00000062661.7|ENSMUSP00000000199|ENSMUSP00000000199.8,0.7707167775730331
ENSMUSG00000035385|ENSMUSG00000035385.6|ENSMUSP00000000193|ENSMUSP00000000193.6,0.8815283228744365
ENSMUSG00000000184|ENSMUSG00000000184.13|ENSMUSP00000000188|ENSMUSP00000000188.9,0.7232557323880306
ENSMUSG00000026535|ENSMUSG00000026535.10|ENSMUSP00000000266|ENSMUSP00000000266.8,0.7566117823314661
ENSMUSG00000000215|ENSMUSG00000000215.12|ENSMUSP00000000220|ENSMUSP00000000220.3,0.969660524770107
ENSMUSG00000000171|ENSMUSG00000000171.6|ENSMUSP00000000175|ENSMUSP00000000175.5,0.8164789319459457
ENSMUSG00000000204|ENSMUSG00000000204.17|ENSMUSP00000000208|ENSMUSP00000000208.6,0.7306011676165951
ENSMUSG00000000317|ENSMUSG00000000317.12|ENSMUSP00000000326|ENSMUSP00000000326.6,0.7154860792922557
ENSMUSG00000000308|ENSMUSG00000000308.15|ENSMUSP00000000317|ENSMUSP00000000317.6,0.7093547951469383
ENSMUSG00000000385|ENSMUSG00000000385.9|ENSMUSP00000000395|ENSMUSP00000000395.7,0.7137348749374655
ENSMUSG00000000340|ENSMUSG00000000340.11|ENSMUSP00000000349|ENSMUSP00000000349.7,0.7320550537477453
ENSMUSG00000000290|ENSMUSG00000000290.14|ENSMUSP00000000299|ENSMUSP00000000299.8,0.6491773372753591
ENSMUSG00000000384|ENSMUSG00000000384.16|ENSMUSP00000000394|ENSMUSP00000000394.8,0.6835710982252584
ENSMUSG00000028494|ENSMUSG00000028494.13|ENSMUSP00000000466|ENSMUSP00000000466.7,0.7196132446133137
ENSMUSG00000000282|ENSMUSG00000000282.13|ENSMUSP00000000291|ENSMUSP00000000291.3,0.6874868827409979
ENSMUSG00000000420|ENSMUSG00000000420.16|ENSMUSP00000000430|ENSMUSP00000000430.8,0.7189653704808334
ENSMUSG00000000374|ENSMUSG00000000374.9|ENSMUSP00000000384|ENSMUSP00000000384.7,0.6780725710692305
ENSMUSG00000000355|ENSMUSG00000000355.14|ENSMUSP00000000365|ENSMUSP00000000365.3,0.7887656019331374
ENSMUSG00000000441|ENSMUSG00000000441.18|ENSMUSP00000000451|ENSMUSP00000000451.8,0.7021898049597308
ENSMUSG00000000278|ENSMUSG00000000278.11|ENSMUSP00000000287|ENSMUSP00000000287.9,0.7169436020242831
ENSMUSG00000000326|ENSMUSG00000000326.14|ENSMUSP00000000335|ENSMUSP00000000335.5,0.7341401515427283
ENSMUSG00000000339|ENSMUSG00000000339.15|ENSMUSP00000000348|ENSMUSP00000000348.9,0.7194877797997907
ENSMUSG00000000439|ENSMUSG00000000439.10|ENSMUSP00000000449|ENSMUSP00000000449.8,0.7164896654654054
ENSMUSG00000000276|ENSMUSG00000000276.12|ENSMUSP00000000285|ENSMUSP00000000285.3,0.7269468939248517
ENSMUSG00000000411|ENSMUSG00000000411.8|ENSMUSP00000000421|ENSMUSP00000000421.6,0.7882494118605323
ENSMUSG00000020676|ENSMUSG00000020676.3|ENSMUSP00000000342|ENSMUSP00000000342.3,1.016053521214693
ENSMUSG00000000275|ENSMUSG00000000275.17|ENSMUSP00000103528|ENSMUSP00000103528.4,0.6562158844216022
ENSMUSG00000029730|ENSMUSG00000029730.17|ENSMUSP00000000505|ENSMUSP00000000505.10,0.6934495177992918
ENSMUSG00000000359|ENSMUSG00000000359.4|ENSMUSP00000000369|ENSMUSP00000000369.4,0.6662079329848583
ENSMUSG00000029231|ENSMUSG00000029231.16|ENSMUSP00000000476|ENSMUSP00000000476.9,0.703329084994293
ENSMUSG00000000301|ENSMUSG00000000301.17|ENSMUSP00000099754|ENSMUSP00000099754.3,0.7415358882176575
ENSMUSG00000000303|ENSMUSG00000000303.14|ENSMUSP00000000312|ENSMUSP00000000312.6,0.6770703202102188
ENSMUSG00000000435|ENSMUSG00000000435.2|ENSMUSP00000000445|ENSMUSP00000000445.2,0.758663016775117
ENSMUSG00000026315|ENSMUSG00000026315.14|ENSMUSP00000000514|ENSMUSP00000000514.5,0.7252038976492637
ENSMUSG00000000305|ENSMUSG00000000305.13|ENSMUSP00000000314|ENSMUSP00000000314.7,0.6477648713666097
ENSMUSG00000000378|ENSMUSG00000000378.16|ENSMUSP00000000388|ENSMUSP00000000388.9,0.6992980138503824
ENSMUSG00000000296|ENSMUSG00000000296.9|ENSMUSP00000149177|ENSMUSP00000149177.2,0.8185352171070749
ENSMUSG00000000402|ENSMUSG00000000402.3|ENSMUSP00000000412|ENSMUSP00000000412.3,0.7414696692702859
ENSMUSG00000000318|ENSMUSG00000000318.17|ENSMUSP00000137447|ENSMUSP00000137447.2,0.7184127834145126
ENSMUSG00000000392|ENSMUSG00000000392.18|ENSMUSP00000099793|ENSMUSP00000099793.4,0.6895798379144371
ENSMUSG00000000440|ENSMUSG00000000440.13|ENSMUSP00000000450|ENSMUSP00000000450.4,0.695381612409545
ENSMUSG00000000346|ENSMUSG00000000346.10|ENSMUSP00000000356|ENSMUSP00000000356.9,0.901708733017654
ENSMUSG00000000295|ENSMUSG00000000295.14|ENSMUSP00000000304|ENSMUSP00000000304.7,0.7823480245278506
ENSMUSG00000000320|ENSMUSG00000000320.11|ENSMUSP00000000329|ENSMUSP00000000329.3,0.702307661943402
ENSMUSG00000000489|ENSMUSG00000000489.8|ENSMUSP00000000500|ENSMUSP00000000500.7,0.7158225162142929
ENSMUSG00000000766|ENSMUSG00000000766.19|ENSMUSP00000077704|ENSMUSP00000077704.6,0.65824681154206
ENSMUSG00000000881|ENSMUSG00000000881.13|ENSMUSP00000085299|ENSMUSP00000085299.5,0.6973662426758508
ENSMUSG00000000903|ENSMUSG00000000903.4|ENSMUSP00000113205|ENSMUSP00000113205.2,0.8236245910775872
ENSMUSG00000000632|ENSMUSG00000000632.14|ENSMUSP00000091532|ENSMUSP00000091532.4,0.7021972125355834
ENSMUSG00000001020|ENSMUSG00000001020.9|ENSMUSP00000001046|ENSMUSP00000001046.6,0.9886191061804291
ENSMUSG00000000791|ENSMUSG00000000791.10|ENSMUSP00000000808|ENSMUSP00000000808.8,0.6619508286586736
ENSMUSG00000000530|ENSMUSG00000000530.17|ENSMUSP00000000542|ENSMUSP00000000542.8,0.6835903000204792
ENSMUSG00000000753|ENSMUSG00000000753.16|ENSMUSP00000000769|ENSMUSP00000000769.8,0.6857050831039985
ENSMUSG00000000901|ENSMUSG00000000901.18|ENSMUSP00000000924|ENSMUSP00000000924.7,0.7378933629265634
ENSMUSG00000000817|ENSMUSG00000000817.11|ENSMUSP00000000834|ENSMUSP00000000834.3,0.7990462155349406
ENSMUSG00000000560|ENSMUSG00000000560.10|ENSMUSP00000142892|ENSMUSP00000142892.2,0.7280552989999296
ENSMUSG00000001029|ENSMUSG00000001029.16|ENSMUSP00000001055|ENSMUSP00000001055.9,0.69332122202373
ENSMUSG00000000751|ENSMUSG00000000751.14|ENSMUSP00000000767|ENSMUSP00000000767.6,0.7158432450932016
ENSMUSG00000063558|ENSMUSG00000063558.5|ENSMUSP00000001027|ENSMUSP00000001027.7,0.7202763730891507
ENSMUSG00000000902|ENSMUSG00000000902.14|ENSMUSP00000000925|ENSMUSP00000000925.4,0.6724879993692691
ENSMUSG00000029534|ENSMUSG00000029534.18|ENSMUSP00000080341|ENSMUSP00000080341.7,0.7452520649499953
ENSMUSG00000000631|ENSMUSG00000000631.21|ENSMUSP00000130696|ENSMUSP00000130696.2,0.6508107016814697
ENSMUSG00000001036|ENSMUSG00000001036.18|ENSMUSP00000136950|ENSMUSP00000136950.2,0.6700770381384937
ENSMUSG00000000617|ENSMUSG00000000617.15|ENSMUSP00000000631|ENSMUSP00000000631.8,0.6724337608886988
ENSMUSG00000000562|ENSMUSG00000000562.6|ENSMUSP00000000574|ENSMUSP00000000574.2,0.7308000467200307
ENSMUSG00000000794|ENSMUSG00000000794.10|ENSMUSP00000000811|ENSMUSP00000000811.8,0.650130608285713
ENSMUSG00000000690|ENSMUSG00000000690.6|ENSMUSP00000000704|ENSMUSP00000000704.4,0.7628159001877338
ENSMUSG00000029844|ENSMUSG00000029844.10|ENSMUSP00000000964|ENSMUSP00000000964.5,0.7437692546439295
ENSMUSG00000027490|ENSMUSG00000027490.18|ENSMUSP00000099434|ENSMUSP00000099434.5,0.710969485670624
ENSMUSG00000000740|ENSMUSG00000000740.13|ENSMUSP00000000756|ENSMUSP00000000756.6,0.8292887665357844
ENSMUSG00000000730|ENSMUSG00000000730.14|ENSMUSP00000000746|ENSMUSP00000000746.6,0.6697943972186294
ENSMUSG00000000958|ENSMUSG00000000958.11|ENSMUSP00000000984|ENSMUSP00000000984.5,0.6851942004585597
ENSMUSG00000000876|ENSMUSG00000000876.12|ENSMUSP00000000896|ENSMUSP00000000896.5,0.7867229704089856
ENSMUSG00000001016|ENSMUSG00000001016.13|ENSMUSP00000001042|ENSMUSP00000001042.9,0.7400002349936182
ENSMUSG00000000976|ENSMUSG00000000976.14|ENSMUSP00000001002|ENSMUSP00000001002.8,0.7320643032768502
ENSMUSG00000000711|ENSMUSG00000000711.4|ENSMUSP00000000727|ENSMUSP00000000727.3,0.7232531354665084
ENSMUSG00000000776|ENSMUSG00000000776.14|ENSMUSP00000000793|ENSMUSP00000000793.6,0.7423437319920622
ENSMUSG00000000628|ENSMUSG00000000628.11|ENSMUSP00000000642|ENSMUSP00000000642.5,0.649285769917587
ENSMUSG00000000792|ENSMUSG00000000792.3|ENSMUSP00000000809|ENSMUSP00000000809.3,0.6414203786919088
ENSMUSG00000000739|ENSMUSG00000000739.15|ENSMUSP00000000755|ENSMUSP00000000755.8,0.7047890559545134
ENSMUSG00000001014|ENSMUSG00000001014.7|ENSMUSP00000001040|ENSMUSP00000001040.6,0.7188648346185941
ENSMUSG00000000532|ENSMUSG00000000532.12|ENSMUSP00000000544|ENSMUSP00000000544.10,0.6689188926510744
ENSMUSG00000027489|ENSMUSG00000027489.16|ENSMUSP00000000895|ENSMUSP00000000895.7,0.7216944628088955
ENSMUSG00000000673|ENSMUSG00000000673.10|ENSMUSP00000000687|ENSMUSP00000000687.8,0.6905772690850718
ENSMUSG00000000934|ENSMUSG00000000934.10|ENSMUSP00000000958|ENSMUSP00000000958.9,0.6606379309552107
ENSMUSG00000000759|ENSMUSG00000000759.15|ENSMUSP00000000776|ENSMUSP00000000776.9,0.7297585641476685
ENSMUSG00000000959|ENSMUSG00000000959.8|ENSMUSP00000000985|ENSMUSP00000000985.6,0.6956431449177924
ENSMUSG00000000693|ENSMUSG00000000693.11|ENSMUSP00000000707|ENSMUSP00000000707.3,0.6972467219764062
ENSMUSG00000000531|ENSMUSG00000000531.6|ENSMUSP00000000543|ENSMUSP00000000543.5,0.6363206460078399
ENSMUSG00000000916|ENSMUSG00000000916.16|ENSMUSP00000000940|ENSMUSP00000000940.9,0.684121297190697
ENSMUSG00000000827|ENSMUSG00000000827.19|ENSMUSP00000104427|ENSMUSP00000104427.4,0.7155478519993717
ENSMUSG00000000787|ENSMUSG00000000787.13|ENSMUSP00000000804|ENSMUSP00000000804.7,0.6838439896790304
ENSMUSG00000000804|ENSMUSG00000000804.15|ENSMUSP00000103710|ENSMUSP00000103710.3,0.6892063722086406
ENSMUSG00000000594|ENSMUSG00000000594.8|ENSMUSP00000000608|ENSMUSP00000000608.8,0.7754391538398571
ENSMUSG00000000982|ENSMUSG00000000982.6|ENSMUSP00000001008|ENSMUSP00000001008.6,1.0273109661982551
ENSMUSG00000074340|ENSMUSG00000074340.10|ENSMUSP00000000573|ENSMUSP00000000573.3,0.67900216869563
ENSMUSG00000000567|ENSMUSG00000000567.6|ENSMUSP00000000579|ENSMUSP00000000579.3,0.6441810831228305
ENSMUSG00000000581|ENSMUSG00000000581.9|ENSMUSP00000000594|ENSMUSP00000000594.3,0.9052891032018902
ENSMUSG00000032175|ENSMUSG00000032175.12|ENSMUSP00000001036|ENSMUSP00000001036.11,0.6277581223036626
ENSMUSG00000000708|ENSMUSG00000000708.15|ENSMUSP00000000724|ENSMUSP00000000724.9,0.7094977849216377
ENSMUSG00000000743|ENSMUSG00000000743.10|ENSMUSP00000000759|ENSMUSP00000000759.9,0.8300506186170914
ENSMUSG00000000915|ENSMUSG00000000915.16|ENSMUSP00000000939|ENSMUSP00000000939.9,0.6469702803010057
ENSMUSG00000000889|ENSMUSG00000000889.9|ENSMUSP00000000910|ENSMUSP00000000910.7,0.6289535706985806
ENSMUSG00000000701|ENSMUSG00000000701.9|ENSMUSP00000000717|ENSMUSP00000000717.8,0.8701104061824066
ENSMUSG00000000869|ENSMUSG00000000869.13|ENSMUSP00000000889|ENSMUSP00000000889.7,0.794516927241172
ENSMUSG00000044807|ENSMUSG00000044807.14|ENSMUSP00000000632|ENSMUSP00000000632.7,0.6813030528457263
ENSMUSG00000000605|ENSMUSG00000000605.10|ENSMUSP00000000619|ENSMUSP00000000619.7,0.6903889369357492
